dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
8,1,1,1,8,0,0,0,1,0.3,0.303,0.52,0.1343,57
8,1,1,1,9,0,0,0,1,0.32,0.3333,0.53,0.1343,125
8,1,1,1,10,0,0,0,1,0.34,0.3333,0.49,0.1642,208
8,1,1,1,11,0,0,0,1,0.36,0.3485,0.46,0.2239,256
8,1,1,1,12,0,0,0,1,0.38,0.3939,0.43,0.2239,351
8,1,1,1,13,0,0,0,1,0.4,0.4091,0.37,0.2985,343
8,1,1,1,14,0,0,0,1,0.4,0.4091,0.4,0.194,328
8,1,1,1,15,0,0,0,1,0.4,0.4091,0.37,0.2836,330
8,1,1,1,16,0,0,0,1,0.4,0.4091,0.37,0.2985,314
8,1,1,1,17,0,0,0,1,0.38,0.3939,0.4,0.2239,219
8,1,1,1,18,0,0,0,1,0.34,0.3182,0.46,0.2239,181
8,1,1,1,19,0,0,0,1,0.32,0.3182,0.49,0.194,112
8,1,1,1,20,0,0,0,1,0.3,0.303,0.52,0.1642,126
8,1,1,1,21,0,0,0,1,0.28,0.2727,0.56,0.2239,91
8,1,1,1,22,0,0,0,1,0.26,0.2727,0.6,0.1045,58
8,1,1,1,23,0,0,0,1,0.26,0.2424,0.56,0.2537,30
9,1,1,1,0,0,1,1,1,0.24,0.2273,0.6,0.2239,15
9,1,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343,5
9,1,1,1,2,0,1,1,1,0.24,0.2424,0.56,0.1343,5
9,1,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,3
9,1,1,1,4,0,1,1,1,0.22,0.2424,0.64,0.1045,4
9,1,1,1,5,0,1,1,2,0.2,0.2273,0.64,0.0896,21
9,1,1,1,6,0,1,1,2,0.22,0.2273,0.6,0.1343,88
9,1,1,1,7,0,1,1,2,0.22,0.2424,0.6,0.1045,240
9,1,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,420
9,1,1,1,9,0,1,1,2,0.22,0.2727,0.64,0.0,197
9,1,1,1,10,0,1,1,1,0.24,0.2879,0.6,0.0,108
9,1,1,1,11,0,1,1,2,0.26,0.2879,0.56,0.0896,88
9,1,1,1,12,0,1,1,2,0.26,0.2727,0.56,0.1045,103
9,1,1,1,13,0,1,1,2,0.26,0.2727,0.56,0.1045,80
9,1,1,1,14,0,1,1,3,0.22,0.2273,0.75,0.1642,50
9,1,1,1,15,0,1,1,3,0.22,0.2273,0.75,0.1642,69
9,1,1,1,16,0,1,1,3,0.22,0.2576,0.87,0.0896,49
9,1,1,1,17,0,1,1,3,0.22,0.2727,0.87,0.0,152
9,1,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,164
9,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,190
9,1,1,1,20,0,1,1,2,0.2,0.2273,0.86,0.0896,132
9,1,1,1,21,0,1,1,2,0.2,0.2576,0.93,0.0,79
9,1,1,1,22,0,1,1,2,0.2,0.2273,0.92,0.1045,62
9,1,1,1,23,0,1,1,2,0.22,0.2424,0.87,0.1045,52
10,1,1,1,0,0,2,1,2,0.22,0.2424,0.87,0.1045,14
10,1,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045,5
10,1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,4
10,1,1,1,4,0,2,1,2,0.2,0.2121,0.86,0.1642,4
10,1,1,1,5,0,2,1,1,0.4,0.4091,0.47,0.2239,23
10,1,1,1,6,0,2,1,2,0.18,0.1818,0.93,0.194,79
10,1,1,1,7,0,2,1,2,0.18,0.197,0.93,0.1642,222
10,1,1,1,8,0,2,1,2,0.18,0.197,0.93,0.1642,471
10,1,1,1,9,0,2,1,2,0.18,0.197,0.93,0.1642,195
10,1,1,1,10,0,2,1,2,0.18,0.197,0.93,0.1642,83
10,1,1,1,11,0,2,1,1,0.42,0.4242,0.38,0.2985,101
10,1,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,140
10,1,1,1,13,0,2,1,1,0.42,0.4242,0.38,0.2985,178
10,1,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,106
10,1,1,1,15,0,2,1,1,0.42,0.4242,0.38,0.2985,136
10,1,1,1,16,0,2,1,1,0.42,0.4242,0.38,0.3582,240
10,1,1,1,17,0,2,1,1,0.42,0.4242,0.38,0.2537,460
10,1,1,1,18,0,2,1,1,0.4,0.4091,0.4,0.1045,385
10,1,1,1,19,0,2,1,1,0.38,0.3939,0.46,0.1045,281
10,1,1,1,20,0,2,1,1,0.34,0.3485,0.53,0.1045,200
10,1,1,1,21,0,2,1,1,0.32,0.3333,0.66,0.0896,116
10,1,1,1,22,0,2,1,1,0.3,0.303,0.7,0.0896,114
10,1,1,1,23,0,2,1,1,0.26,0.2727,0.81,0.1045,41
11,1,1,1,0,0,3,1,1,0.26,0.303,0.81,0.0,28
11,1,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,7
11,1,1,1,2,0,3,1,1,0.2,0.2121,0.85,0.1642,5
11,1,1,1,3,0,3,1,1,0.22,0.2727,0.8,0.0,4
11,1,1,1,4,0,3,1,1,0.2,0.2121,0.8,0.1343,2
11,1,1,1,5,0,3,1,1,0.2,0.2121,0.8,0.1343,22
11,1,1,1,6,0,3,1,1,0.2,0.2121,0.86,0.1343,74
11,1,1,1,7,0,3,1,1,0.2,0.2121,0.8,0.1343,256
11,1,1,1,8,0,3,1,1,0.2,0.2273,0.82,0.1045,499
11,1,1,1,9,0,3,1,2,0.2,0.2121,0.86,0.1343,225
11,1,1,1,10,0,3,1,2,0.24,0.2424,0.87,0.1343,97
11,1,1,1,11,0,3,1,2,0.26,0.2879,0.87,0.0896,99
11,1,1,1,12,0,3,1,3,0.3,0.3333,0.81,0.0,55
11,1,1,1,13,0,3,1,3,0.32,0.3485,0.76,0.0,65
11,1,1,1,14,0,3,1,3,0.32,0.3333,0.81,0.1045,73
11,1,1,1,15,0,3,1,2,0.34,0.3485,0.87,0.0896,79
11,1,1,1,16,0,3,1,2,0.34,0.3182,0.87,0.2537,118
11,1,1,1,17,0,3,1,3,0.34,0.3182,0.87,0.2239,134
11,1,1,1,18,0,3,1,3,0.34,0.3333,0.87,0.194,98
11,1,1,1,19,0,3,1,3,0.32,0.303,0.93,0.2239,93
11,1,1,1,20,0,3,1,3,0.32,0.3182,0.93,0.1642,57
11,1,1,1,21,0,3,1,3,0.34,0.3182,0.87,0.2239,29
11,1,1,1,22,0,3,1,3,0.34,0.3333,0.87,0.194,49
11,1,1,1,23,0,3,1,3,0.34,0.3182,0.87,0.2239,9
12,1,1,1,0,0,4,1,3,0.34,0.3333,0.93,0.194,3
12,1,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.194,3
12,1,1,1,2,0,4,1,3,0.36,0.3485,0.93,0.2537,2
12,1,1,1,3,0,4,1,3,0.36,0.3485,0.93,0.2537,3
12,1,1,1,4,0,4,1,3,0.36,0.3485,0.93,0.194,2
12,1,1,1,5,0,4,1,3,0.34,0.3485,0.93,0.0896,16
12,1,1,1,6,0,4,1,3,0.36,0.3485,0.93,0.1343,89
12,1,1,1,7,0,4,1,2,0.34,0.3182,0.87,0.2836,220
12,1,1,1,8,0,4,1,1,0.32,0.3182,0.81,0.194,508
12,1,1,1,9,0,4,1,1,0.32,0.3333,0.81,0.1045,230
12,1,1,1,10,0,4,1,1,0.34,0.3485,0.81,0.1045,90
12,1,1,1,11,0,4,1,2,0.34,0.3485,0.81,0.1045,119
12,1,1,1,12,0,4,1,2,0.34,0.3485,0.81,0.1045,144
12,1,1,1,13,0,4,1,1,0.42,0.4242,0.77,0.1642,183
12,1,1,1,14,0,4,1,1,0.42,0.4242,0.77,0.1642,156
12,1,1,1,15,0,4,1,1,0.44,0.4394,0.72,0.1343,188
12,1,1,1,16,0,4,1,1,0.46,0.4545,0.67,0.194,281
12,1,1,1,17,0,4,1,1,0.46,0.4545,0.63,0.1642,495
12,1,1,1,18,0,4,1,1,0.44,0.4394,0.67,0.194,421
12,1,1,1,19,0,4,1,2,0.42,0.4242,0.71,0.1642,330
12,1,1,1,20,0,4,1,2,0.42,0.4242,0.71,0.194,240
12,1,1,1,21,0,4,1,1,0.44,0.4394,0.67,0.1343,174
12,1,1,1,22,0,4,1,1,0.38,0.3939,0.76,0.2985,133
12,1,1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,67
13,1,1,1,0,0,5,1,2,0.4,0.4091,0.71,0.2836,42
13,1,1,1,1,0,5,1,2,0.38,0.3939,0.76,0.2985,12
13,1,1,1,2,0,5,1,1,0.4,0.4091,0.76,0.3582,14
13,1,1,1,3,0,5,1,1,0.36,0.3333,0.87,0.2537,7
13,1,1,1,4,0,5,1,3,0.32,0.2879,0.7,0.4925,3
13,1,1,1,5,0,5,1,2,0.3,0.2424,0.7,0.5522,21
13,1,1,1,6,0,5,1,2,0.26,0.2576,0.75,0.2239,73
13,1,1,1,7,0,5,1,1,0.26,0.2576,0.6,0.2239,177
13,1,1,1,8,0,5,1,1,0.24,0.2121,0.52,0.3582,419
13,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,214
13,1,1,1,10,0,5,1,1,0.24,0.197,0.44,0.4478,103
13,1,1,1,11,0,5,1,1,0.24,0.1818,0.38,0.6119,114
13,1,1,1,12,0,5,1,1,0.24,0.197,0.38,0.4925,154
13,1,1,1,13,0,5,1,1,0.26,0.2121,0.33,0.5224,154
13,1,1,1,14,0,5,1,1,0.26,0.2121,0.33,0.5522,129
13,1,1,1,15,0,5,1,1,0.26,0.2121,0.33,0.5821,138
13,1,1,1,16,0,5,1,1,0.28,0.2424,0.3,0.4627,233
13,1,1,1,17,0,5,1,1,0.28,0.2424,0.33,0.4179,332
13,1,1,1,18,0,5,1,1,0.26,0.2273,0.38,0.2985,301
13,1,1,1,19,0,5,1,1,0.26,0.2424,0.38,0.2836,206
13,1,1,1,20,0,5,1,1,0.24,0.2424,0.41,0.1642,136
13,1,1,1,21,0,5,1,1,0.24,0.2121,0.41,0.2836,102
13,1,1,1,22,0,5,1,1,0.2,0.1818,0.47,0.3284,65
13,1,1,1,23,0,5,1,1,0.18,0.1818,0.47,0.194,65
14,1,1,1,0,0,6,0,1,0.16,0.1818,0.47,0.1045,44
14,1,1,1,1,0,6,0,1,0.16,0.1515,0.47,0.194,50
14,1,1,1,2,0,6,0,1,0.16,0.1667,0.47,0.1642,38
14,1,1,1,3,0,6,0,1,0.14,0.1667,0.54,0.1045,20
14,1,1,1,4,0,6,0,1,0.14,0.1515,0.5,0.1343,3
14,1,1,1,5,0,6,0,1,0.14,0.1515,0.5,0.1343,4
14,1,1,1,6,0,6,0,1,0.14,0.1515,0.5,0.0,5
14,1,1,1,7,0,6,0,1,0.14,0.1515,0.5,0.1343,24
14,1,1,1,8,0,6,0,1,0.12,0.1515,0.54,0.1045,92
14,1,1,1,9,0,6,0,1,0.14,0.1667,0.5,0.1045,81
14,1,1,1,10,0,6,0,1,0.16,0.2273,0.47,0.0,149
14,1,1,1,11,0,6,0,1,0.2,0.197,0.4,0.194,178
14,1,1,1,12,0,6,0,1,0.22,0.2121,0.41,0.2537,219
14,1,1,1,13,0,6,0,1,0.22,0.2121,0.44,0.2836,220
14,1,1,1,14,0,6,0,1,0.24,0.2121,0.41,0.2985,231
14,1,1,1,15,0,6,0,1,0.24,0.2121,0.38,0.2985,226
14,1,1,1,16,0,6,0,1,0.24,0.2273,0.38,0.2239,206
14,1,1,1,17,0,6,0,1,0.24,0.2273,0.41,0.2537,144
14,1,1,1,18,0,6,0,1,0.22,0.2273,0.41,0.194,143
14,1,1,1,19,0,6,0,1,0.2,0.197,0.47,0.2239,102
14,1,1,1,20,0,6,0,1,0.2,0.197,0.44,0.2537,103
14,1,1,1,21,0,6,0,1,0.18,0.1667,0.43,0.2537,69
14,1,1,1,22,0,6,0,1,0.16,0.1364,0.47,0.3582,66
14,1,1,1,23,0,6,0,1,0.16,0.1515,0.47,0.2239,76
15,1,1,1,0,0,0,0,1,0.16,0.1364,0.47,0.3284,59
15,1,1,1,1,0,0,0,2,0.16,0.1364,0.47,0.2985,42
15,1,1,1,2,0,0,0,2,0.16,0.1364,0.47,0.2836,43
15,1,1,1,3,0,0,0,2,0.16,0.1364,0.48,0.3881,25
15,1,1,1,4,0,0,0,2,0.16,0.1364,0.47,0.3881,6
15,1,1,1,5,0,0,0,2,0.16,0.1364,0.47,0.3284,5
15,1,1,1,6,0,0,0,2,0.14,0.1212,0.5,0.2836,8
15,1,1,1,7,0,0,0,1,0.12,0.1212,0.54,0.2836,17
15,1,1,1,8,0,0,0,1,0.12,0.1212,0.54,0.2239,36
15,1,1,1,9,0,0,0,1,0.12,0.1364,0.54,0.194,90
15,1,1,1,10,0,0,0,1,0.14,0.1212,0.54,0.2836,126
15,1,1,1,11,0,0,0,1,0.16,0.1515,0.47,0.2239,165
15,1,1,1,12,0,0,0,1,0.18,0.1667,0.4,0.2985,234
15,1,1,1,13,0,0,0,1,0.2,0.1818,0.34,0.2836,224
15,1,1,1,14,0,0,0,1,0.2,0.1818,0.32,0.3582,188
15,1,1,1,15,0,0,0,1,0.22,0.2273,0.27,0.194,206
15,1,1,1,16,0,0,0,1,0.22,0.2121,0.29,0.2985,205
15,1,1,1,17,0,0,0,1,0.22,0.2121,0.25,0.2537,146
15,1,1,1,18,0,0,0,1,0.18,0.1818,0.29,0.2239,120
15,1,1,1,19,0,0,0,1,0.16,0.1667,0.37,0.1642,110
15,1,1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045,95
15,1,1,1,21,0,0,0,1,0.16,0.1667,0.4,0.1642,72
15,1,1,1,22,0,0,0,1,0.18,0.2121,0.37,0.0896,60
15,1,1,1,23,0,0,0,1,0.16,0.197,0.43,0.0896,29
16,1,1,1,0,1,1,0,1,0.14,0.1515,0.46,0.1343,25
16,1,1,1,1,1,1,0,1,0.14,0.1667,0.43,0.1045,20
16,1,1,1,2,1,1,0,1,0.14,0.2121,0.46,0.0,17
16,1,1,1,3,1,1,0,1,0.12,0.197,0.5,0.0,3
16,1,1,1,4,1,1,0,1,0.12,0.1515,0.58,0.1045,8
16,1,1,1,5,1,1,0,1,0.12,0.1667,0.54,0.0896,6
16,1,1,1,6,1,1,0,1,0.1,0.1364,0.54,0.0896,13
16,1,1,1,7,1,1,0,1,0.1,0.1364,0.54,0.1045,33
16,1,1,1,8,1,1,0,1,0.1,0.1212,0.58,0.1642,78
16,1,1,1,9,1,1,0,1,0.1,0.1212,0.58,0.1642,96
16,1,1,1,10,1,1,0,2,0.14,0.1364,0.59,0.194,126
16,1,1,1,11,1,1,0,1,0.16,0.1515,0.59,0.2537,179
16,1,1,1,12,1,1,0,1,0.2,0.1818,0.55,0.3284,185
16,1,1,1,13,1,1,0,2,0.24,0.197,0.41,0.4179,228
16,1,1,1,14,1,1,0,1,0.24,0.2121,0.44,0.3881,181
16,1,1,1,15,1,1,0,1,0.26,0.2121,0.44,0.4478,192
16,1,1,1,16,1,1,0,1,0.26,0.2273,0.44,0.3582,180
16,1,1,1,17,1,1,0,1,0.26,0.2273,0.48,0.3284,193
16,1,1,1,18,1,1,0,1,0.26,0.2273,0.52,0.3284,181
16,1,1,1,19,1,1,0,1,0.26,0.2424,0.56,0.2836,144
16,1,1,1,20,1,1,0,1,0.26,0.2424,0.6,0.2836,90
16,1,1,1,21,1,1,0,1,0.28,0.2576,0.52,0.3284,49
16,1,1,1,22,1,1,0,2,0.3,0.2727,0.49,0.3582,43
16,1,1,1,23,1,1,0,3,0.26,0.2273,0.7,0.2985,28
17,1,1,1,0,0,2,1,2,0.26,0.2273,0.7,0.3284,12
17,1,1,1,1,0,2,1,2,0.28,0.2576,0.65,0.3582,2
17,1,1,1,2,0,2,1,3,0.28,0.2727,0.75,0.2537,12
17,1,1,1,4,0,2,1,3,0.32,0.303,0.66,0.3284,2
17,1,1,1,5,0,2,1,3,0.32,0.303,0.66,0.3284,13
17,1,1,1,6,0,2,1,3,0.3,0.2879,0.75,0.2537,57
17,1,1,1,7,0,2,1,3,0.3,0.2879,0.81,0.2239,126
17,1,1,1,8,0,2,1,3,0.3,0.2879,0.81,0.2836,93
17,1,1,1,9,0,2,1,3,0.32,0.303,0.81,0.2537,68
17,1,1,1,10,0,2,1,3,0.3,0.2879,0.87,0.2537,62
17,1,1,1,11,0,2,1,2,0.34,0.3485,0.87,0.1045,75
17,1,1,1,12,0,2,1,2,0.32,0.303,0.87,0.2836,86
17,1,1,1,13,0,2,1,2,0.38,0.3939,0.76,0.3284,103
17,1,1,1,14,0,2,1,1,0.44,0.4394,0.62,0.4925,132
17,1,1,1,15,0,2,1,1,0.44,0.4394,0.62,0.4925,129
17,1,1,1,16,0,2,1,1,0.46,0.4545,0.63,0.5522,219
17,1,1,1,17,0,2,1,1,0.46,0.4545,0.63,0.4478,462
17,1,1,1,18,0,2,1,1,0.46,0.4545,0.63,0.4478,463
17,1,1,1,19,0,2,1,1,0.46,0.4545,0.63,0.4179,308
17,1,1,1,20,0,2,1,1,0.46,0.4545,0.63,0.3582,180
17,1,1,1,21,0,2,1,1,0.46,0.4545,0.67,0.4627,180
17,1,1,1,22,0,2,1,1,0.46,0.4545,0.72,0.3881,90
17,1,1,1,23,0,2,1,1,0.46,0.4545,0.72,0.3881,61
18,1,1,1,0,0,3,1,2,0.46,0.4545,0.77,0.3284,17
18,1,1,1,1,0,3,1,2,0.46,0.4545,0.77,0.3284,10
18,1,1,1,2,0,3,1,2,0.44,0.4394,0.51,0.4925,2
18,1,1,1,3,0,3,1,2,0.44,0.4394,0.51,0.4925,4
18,1,1,1,4,0,3,1,1,0.34,0.2879,0.46,0.5224,1
18,1,1,1,5,0,3,1,1,0.34,0.2879,0.46,0.5224,29
18,1,1,1,6,0,3,1,1,0.34,0.2879,0.36,0.5224,88
18,1,1,1,7,0,3,1,1,0.32,0.2879,0.42,0.3582,263
18,1,1,1,8,0,3,1,1,0.3,0.2727,0.52,0.4179,489
18,1,1,1,9,0,3,1,1,0.28,0.2576,0.52,0.3284,202
18,1,1,1,10,0,3,1,1,0.3,0.2727,0.42,0.4627,93
18,1,1,1,11,0,3,1,1,0.3,0.2727,0.42,0.3881,114
18,1,1,1,12,0,3,1,1,0.3,0.2576,0.39,0.4925,161
18,1,1,1,13,0,3,1,1,0.3,0.2727,0.42,0.4627,130
18,1,1,1,14,0,3,1,1,0.3,0.2727,0.33,0.3881,105
18,1,1,1,15,0,3,1,1,0.3,0.2576,0.33,0.5224,130
18,1,1,1,16,0,3,1,1,0.28,0.2273,0.3,0.5224,176
18,1,1,1,17,0,3,1,1,0.26,0.2121,0.33,0.4478,346
18,1,1,1,18,0,3,1,1,0.24,0.2121,0.32,0.3582,355
18,1,1,1,19,0,3,1,1,0.22,0.197,0.37,0.3881,256
18,1,1,1,20,0,3,1,1,0.22,0.2121,0.37,0.2537,165
18,1,1,1,21,0,3,1,1,0.2,0.1667,0.4,0.4179,124
18,1,1,1,22,0,3,1,1,0.18,0.1667,0.47,0.2537,78
18,1,1,1,23,0,3,1,1,0.16,0.1364,0.47,0.2985,38
19,1,1,1,0,0,4,1,1,0.14,0.1364,0.5,0.194,16
19,1,1,1,1,0,4,1,1,0.14,0.1515,0.5,0.1642,5
19,1,1,1,2,0,4,1,1,0.14,0.1515,0.5,0.1343,3
19,1,1,1,3,0,4,1,1,0.12,0.1515,0.54,0.1045,4
19,1,1,1,4,0,4,1,1,0.12,0.1515,0.54,0.1045,1
19,1,1,1,5,0,4,1,1,0.12,0.1212,0.55,0.2537,19
19,1,1,1,6,0,4,1,1,0.12,0.1364,0.54,0.1642,86
19,1,1,1,7,0,4,1,1,0.12,0.1667,0.54,0.0896,206
19,1,1,1,8,0,4,1,1,0.12,0.1515,0.54,0.1045,423
19,1,1,1,9,0,4,1,1,0.12,0.197,0.54,0.0,210
19,1,1,1,10,0,4,1,1,0.14,0.2121,0.59,0.0,108
19,1,1,1,11,0,4,1,1,0.16,0.1667,0.55,0.1642,99
19,1,1,1,12,0,4,1,1,0.2,0.197,0.51,0.194,111
19,1,1,1,13,0,4,1,1,0.22,0.2121,0.47,0.2836,124
19,1,1,1,14,0,4,1,1,0.24,0.2273,0.44,0.194,119
19,1,1,1,15,0,4,1,1,0.26,0.2273,0.44,0.2985,127
19,1,1,1,16,0,4,1,1,0.26,0.2273,0.41,0.3284,193
19,1,1,1,17,0,4,1,2,0.26,0.2273,0.44,0.3284,385
19,1,1,1,18,0,4,1,2,0.26,0.2273,0.44,0.3284,361
19,1,1,1,19,0,4,1,2,0.26,0.2273,0.48,0.2985,234
19,1,1,1,20,0,4,1,1,0.26,0.2121,0.52,0.4478,191
19,1,1,1,21,0,4,1,1,0.26,0.2273,0.44,0.3582,121
19,1,1,1,22,0,4,1,2,0.26,0.2273,0.44,0.4179,90
19,1,1,1,23,0,4,1,1,0.26,0.2273,0.48,0.3284,56
20,1,1,1,0,0,5,1,2,0.26,0.2273,0.48,0.2985,27
20,1,1,1,1,0,5,1,1,0.26,0.2727,0.48,0.1343,15
20,1,1,1,2,0,5,1,1,0.26,0.2727,0.48,0.1343,11
20,1,1,1,3,0,5,1,1,0.24,0.2576,0.52,0.1045,4
20,1,1,1,4,0,5,1,1,0.22,0.2424,0.6,0.1045,3
20,1,1,1,5,0,5,1,1,0.22,0.2424,0.6,0.1045,19
20,1,1,1,6,0,5,1,1,0.24,0.2121,0.6,0.2836,68
20,1,1,1,7,0,5,1,1,0.22,0.2121,0.69,0.2239,185
20,1,1,1,8,0,5,1,1,0.22,0.2121,0.64,0.2537,425
20,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,263
20,1,1,1,10,0,5,1,2,0.22,0.2121,0.44,0.2836,97
20,1,1,1,11,0,5,1,2,0.2,0.1818,0.32,0.3582,123
20,1,1,1,12,0,5,1,2,0.2,0.1818,0.34,0.3284,124
20,1,1,1,13,0,5,1,1,0.22,0.2121,0.32,0.2985,156
20,1,1,1,14,0,5,1,2,0.22,0.2121,0.35,0.2985,115
20,1,1,1,15,0,5,1,2,0.22,0.2273,0.35,0.194,156
20,1,1,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,174
20,1,1,1,17,0,5,1,2,0.22,0.2576,0.32,0.0896,349
20,1,1,1,18,0,5,1,2,0.2,0.2273,0.34,0.0896,301
20,1,1,1,19,0,5,1,2,0.2,0.2273,0.37,0.1045,192
20,1,1,1,20,0,5,1,2,0.2,0.2273,0.34,0.0896,142
20,1,1,1,21,0,5,1,2,0.2,0.2273,0.37,0.0896,104
20,1,1,1,22,0,5,1,2,0.2,0.197,0.37,0.2239,72
20,1,1,1,23,0,5,1,3,0.16,0.1515,0.64,0.2239,38
21,1,1,1,0,0,6,0,3,0.16,0.1515,0.64,0.2239,24
21,1,1,1,1,0,6,0,4,0.14,0.1364,0.86,0.194,23
21,1,1,1,2,0,6,0,3,0.14,0.2121,0.86,0.0,26
21,1,1,1,3,0,6,0,3,0.14,0.1818,0.93,0.0896,13
21,1,1,1,4,0,6,0,3,0.16,0.197,0.86,0.0896,1
21,1,1,1,5,0,6,0,3,0.16,0.1818,0.86,0.1045,2
21,1,1,1,6,0,6,0,3,0.16,0.1667,0.93,0.1642,1
21,1,1,1,7,0,6,0,3,0.16,0.1667,0.93,0.1642,13
21,1,1,1,8,0,6,0,2,0.16,0.1515,0.93,0.2537,25
21,1,1,1,9,0,6,0,2,0.16,0.1515,0.93,0.2537,42
21,1,1,1,10,0,6,0,3,0.16,0.1515,0.93,0.2537,45
21,1,1,1,11,0,6,0,2,0.18,0.2121,0.86,0.1045,63
21,1,1,1,12,0,6,0,2,0.2,0.2121,0.8,0.1642,67
21,1,1,1,13,0,6,0,2,0.2,0.197,0.8,0.2537,76
21,1,1,1,14,0,6,0,3,0.2,0.197,0.8,0.194,95
21,1,1,1,15,0,6,0,3,0.2,0.197,0.8,0.194,119
21,1,1,1,16,0,6,0,2,0.2,0.1818,0.8,0.2985,118
21,1,1,1,17,0,6,0,2,0.2,0.1818,0.8,0.3881,106
21,1,1,1,18,0,6,0,2,0.2,0.1818,0.75,0.3881,110
21,1,1,1,19,0,6,0,2,0.18,0.1515,0.8,0.3881,85
21,1,1,1,20,0,6,0,2,0.18,0.1667,0.8,0.2985,67
21,1,1,1,21,0,6,0,1,0.18,0.1515,0.74,0.3284,69
21,1,1,1,22,0,6,0,2,0.18,0.1667,0.74,0.2985,59
21,1,1,1,23,0,6,0,2,0.16,0.1515,0.8,0.2537,52
22,1,1,1,0,0,0,0,1,0.16,0.1364,0.8,0.2985,52
22,1,1,1,1,0,0,0,2,0.18,0.1667,0.74,0.2985,50
22,1,1,1,2,0,0,0,2,0.18,0.1667,0.74,0.2836,47
22,1,1,1,3,0,0,0,2,0.18,0.1667,0.69,0.2836,21
22,1,1,1,4,0,0,0,3,0.16,0.1364,0.8,0.2836,2
22,1,1,1,5,0,0,0,3,0.16,0.1515,0.74,0.2239,3
22,1,1,1,6,0,0,0,2,0.16,0.1515,0.74,0.2239,4
22,1,1,1,7,0,0,0,2,0.16,0.1515,0.74,0.2239,13
22,1,1,1,8,0,0,0,2,0.16,0.1515,0.74,0.2239,32
22,1,1,1,9,0,0,0,2,0.16,0.1515,0.74,0.2239,63
22,1,1,1,10,0,0,0,2,0.16,0.1364,0.74,0.2836,129
22,1,1,1,11,0,0,0,3,0.16,0.1515,0.8,0.2537,133
22,1,1,1,12,0,0,0,2,0.16,0.1515,0.8,0.2239,185
22,1,1,1,13,0,0,0,2,0.16,0.1818,0.8,0.1343,199
22,1,1,1,14,0,0,0,2,0.16,0.1667,0.8,0.1642,182
22,1,1,1,15,0,0,0,2,0.16,0.1515,0.8,0.194,176
22,1,1,1,16,0,0,0,2,0.16,0.1515,0.8,0.194,155
22,1,1,1,17,0,0,0,2,0.16,0.1818,0.8,0.1045,108
22,1,1,1,18,0,0,0,3,0.16,0.1818,0.86,0.1045,121
22,1,1,1,19,0,0,0,3,0.16,0.1818,0.86,0.1045,89
22,1,1,1,20,0,0,0,3,0.16,0.1667,0.86,0.1642,74
22,1,1,1,21,0,0,0,3,0.16,0.1818,0.86,0.1045,44
22,1,1,1,22,0,0,0,2,0.16,0.197,0.93,0.0896,58
22,1,1,1,23,0,0,0,2,0.16,0.1818,0.93,0.1045,37
23,1,1,1,0,0,1,1,2,0.18,0.2424,0.86,0.0,19
23,1,1,1,1,0,1,1,2,0.18,0.2121,0.86,0.1045,4
23,1,1,1,2,0,1,1,2,0.18,0.2121,0.86,0.1045,2
23,1,1,1,3,0,1,1,2,0.18,0.2424,0.86,0.0,1
23,1,1,1,4,0,1,1,2,0.2,0.2576,0.8,0.0,1
23,1,1,1,5,0,1,1,2,0.2,0.2576,0.86,0.0,19
23,1,1,1,6,0,1,1,2,0.2,0.2576,0.86,0.0,42
23,1,1,1,7,0,1,1,3,0.2,0.2576,0.86,0.0,122
23,1,1,1,8,0,1,1,3,0.2,0.2121,0.86,0.1343,272
23,1,1,1,9,0,1,1,2,0.2,0.2273,0.86,0.0896,211
23,1,1,1,10,0,1,1,2,0.2,0.2576,0.93,0.0,149
23,1,1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896,62
23,1,1,1,12,0,1,1,2,0.22,0.2727,0.93,0.0,62
23,1,1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896,37
23,1,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194,61
23,1,1,1,15,0,1,1,2,0.22,0.2121,1.0,0.2239,74
23,1,1,1,16,0,1,1,2,0.24,0.2424,0.93,0.1642,122
23,1,1,1,17,0,1,1,2,0.24,0.2576,0.96,0.1045,276
23,1,1,1,18,0,1,1,2,0.24,0.2424,0.93,0.1343,282
